,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
577,207614,fr,54,889,12,1,65,3,1,1,732.0,0.0,732.0,0.0,732.0,0.0,0,0,0,0
578,207616,fr,83,354,9,0,52,0,0,1,1403.0,0.0,1403.0,0.0,1342.0,0.0,0,0,0,0
579,207921,fr,81,149,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
580,207962,fr,70,894,7,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
581,208023,fr,64,605,9,0,33,1,0,1,5703559.0,0.0,5703559.0,0.0,976.0,0.0,0,0,0,0
582,208024,fr,65,565,15,1,29,3,0,0,0,0,0,0,0,0,0,0,0,0
583,208174,fr,88,95,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,1934,fr,69,550,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,294726,fr,85,325,15,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0
586,22990,fr,67,362,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0
587,250998,fr,61,522,9,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0
588,251220,fr,41,219,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,250469,fr,56,682,8,3,34,0,0,1,0,0,0,0,0,0,0,0,0,0
590,605395,fr,47,974,14,1,68,0,0,1,1337.0,0.0,361.0,0.0,643.0,0.0,0,1,1,0
591,605454,fr,42,551,8,1,71,1,0,1,2044.0,0.0,289.0,0.0,727.0,0.0,0,1,0,0
592,605417,fr,54,745,11,1,64,0,0,1,1972.0,0.0,1019.0,0.0,1039.0,0.0,0,0,1,0
593,605501,fr,48,991,13,2,95,2,0,1,988.0,0.0,922.0,0.0,973.0,0.0,0,0,1,0
594,608160,fr,58,438,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
595,608912,fr,40,480,7,3,17,4,0,2,3846.5,3213.5,3846.5,3213.5,312.0,312.0,0,0,1,0
596,610161,fr,56,472,12,1,64,2,1,1,2838.0,0.0,338.0,0.0,1421.0,0.0,0,0,1,1
597,610236,fr,52,551,4,1,89,0,1,0,0,0,0,0,0,0,0,0,1,0
