,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
324,1466321,de,54,431,5,1,5,0,0,1,241.0,0.0,241.0,0.0,154.0,0.0,0,0,0,0
325,1466142,de,52,529,7,1,6,0,0,1,199.0,0.0,199.0,0.0,138.0,0.0,0,0,0,0
326,1475114,de,28,118,5,1,4,0,0,1,58.0,0.0,58.0,0.0,53.0,0.0,0,0,0,0
327,1475112,de,49,526,5,1,9,0,0,1,236.0,0.0,236.0,0.0,208.0,0.0,0,0,0,0
328,1474976,de,38,469,8,1,5,0,1,1,244.0,0.0,243.0,0.0,164.0,0.0,0,0,0,0
329,1474971,de,44,625,9,1,8,0,0,1,293.0,0.0,293.0,0.0,215.0,0.0,0,0,0,0
330,1502699,de,48,769,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1502482,de,44,146,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1406674,de,34,608,12,5,58,0,1,4,469.6666666666667,191.1758934129045,464.6666666666667,196.96418174096755,381.0,251.06307308456707,0,0,0,0
333,1406599,de,50,823,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,1420207,de,52,186,11,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0
335,1420206,de,45,395,10,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0
336,1452567,de,61,662,5,1,21,0,1,1,1617.0,0.0,1143.0,0.0,1519.0,0.0,0,0,0,0
337,1452569,de,38,265,12,1,8,0,1,1,364.0,0.0,364.0,0.0,289.0,0.0,0,0,0,0
338,1452568,de,32,900,8,4,39,0,1,1,0,0,0,0,0,0,0,0,0,0
339,1452786,de,47,220,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1469838,de,50,439,6,1,6,0,0,1,813.0,0.0,812.0,0.0,811.0,0.0,0,0,0,0
341,1470374,de,50,167,5,1,6,0,1,1,372.0,0.0,372.0,0.0,344.0,0.0,0,0,0,0
342,1470376,de,52,505,9,1,11,0,1,1,366.0,0.0,366.0,0.0,359.0,0.0,0,0,0,0
343,1470285,de,68,430,7,1,14,0,1,1,325.0,0.0,325.0,0.0,312.0,0.0,0,0,0,0
344,1470288,de,42,437,10,1,10,0,1,1,300.0,0.0,300.0,0.0,245.0,0.0,0,0,0,0
345,1470286,de,50,220,10,1,8,0,1,1,191.0,0.0,191.0,0.0,187.0,0.0,0,0,0,0
346,1470119,de,66,381,9,3,38,0,3,3,296.6666666666667,12.657891697365017,296.6666666666667,12.657891697365017,281.6666666666667,7.363574011458174,0,0,0,0
347,1470206,de,42,149,11,2,8,0,1,2,89.5,20.5,89.5,20.5,74.0,23.0,0,0,0,0
348,1470121,de,51,506,8,1,12,0,1,1,274.0,0.0,274.0,0.0,269.0,0.0,0,0,0,0
349,1470200,de,47,491,3,2,10,0,0,2,219.5,11.5,219.0,11.0,112.0,106.0,0,0,0,0
