,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
125,1719847,es,81,126,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1737451,es,76,2082,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1734109,es,87,524,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1762481,es,83,1069,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1789259,es,78,1369,22,2,0,0,0,2,46.0,0.0,0,0,0,0,0,0,0,0
130,1788990,es,86,891,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
131,1786784,es,82,926,16,2,0,0,0,2,205.0,0.0,205.0,0.0,0.0,0.0,0,0,0,0
132,1789534,es,75,1278,21,1,0,0,1,1,84.0,0.0,0,0,0,0,0,0,0,0
133,1789532,es,63,1289,25,8,0,0,3,8,132.25,50.11175011910879,115.5,50.603853608198655,0.0,0.0,0,0,0,0
134,1781858,es,67,1003,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135,1772702,es,58,2172,19,1,0,0,0,1,48.0,0.0,48.0,0.0,0.0,0.0,0,0,0,0
136,1787602,es,98,457,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,1781467,es,69,1332,26,1,0,0,0,1,49.0,0.0,49.0,0.0,0.0,0.0,0,0,0,0
138,1779313,es,66,1442,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139,1789533,es,82,1302,14,4,0,0,0,4,111.5,49.5,57.0,2.0,0.0,0.0,0,0,0,0
140,1904523,es,69,908,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1897766,es,69,447,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1918223,es,68,153,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1917835,es,67,743,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1916194,es,69,292,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1907395,es,69,860,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1922357,es,68,1981,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1942494,es,90,1276,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1934509,es,100,502,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1979532,es,65,2448,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1930768,es,75,133,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
